eval_id,record_id,assessment_name,score,weight,evaluation_date
1204,400,Drill,68.89,0.25,2026-03-14
1205,401,Practical,98.22,0.25,2026-03-03
1206,401,Practical,71.1,0.25,2026-03-14
1207,401,Drill,90.26,0.25,2026-02-20
1208,402,Midterm,67.47,0.25,2026-02-12
1209,402,Final,94.66,0.25,2026-01-12
1210,402,Practical,86.68,0.25,2026-02-05
1211,402,Midterm,85.26,0.25,2026-02-12
1212,403,Drill,65.6,0.25,2026-02-16
1213,403,Final,64.44,0.25,2026-02-14
1214,403,Final,63.89,0.25,2026-02-06
1215,403,Final,67.18,0.25,2026-02-16
1216,404,Midterm,96.33,0.25,2026-01-29
1217,404,Drill,80.42,0.25,2026-02-23
1218,404,Midterm,87.97,0.25,2026-01-14
1219,404,Practical,96.59,0.25,2026-01-17
1220,405,Final,72.54,0.25,2024-02-20
1221,405,Drill,68.11,0.25,2024-03-05
1222,405,Drill,69.25,0.25,2024-02-23
1223,405,Practical,62.13,0.25,2024-03-14
1224,406,Midterm,97.55,0.25,2024-03-02
1225,406,Drill,76.35,0.25,2024-03-15
1226,406,Final,82.38,0.25,2024-03-26
1227,406,Practical,70.34,0.25,2024-03-03
1228,407,Drill,74.91,0.25,2024-02-25
1229,407,Practical,73.3,0.25,2024-03-13
1230,408,Drill,60.67,0.25,2024-03-27
1231,408,Final,74.14,0.25,2024-03-24
1232,408,Final,68.43,0.25,2024-04-06
1233,409,Midterm,60.59,0.25,2024-03-16
1234,409,Midterm,95.87,0.25,2024-03-27
1235,409,Practical,62.35,0.25,2024-03-30
1236,410,Practical,70.98,0.25,2024-06-05
1237,410,Drill,94.21,0.25,2024-06-04
1238,410,Final,66.5,0.25,2024-06-06
1239,410,Midterm,79.03,0.25,2024-06-26
1240,411,Practical,98.98,0.25,2024-05-22
1241,411,Practical,60.58,0.25,2024-06-06
1242,411,Practical,67.36,0.25,2024-06-06
1243,411,Practical,88.09,0.25,2024-05-23
1244,412,Midterm,69.89,0.25,2024-06-18
1245,412,Final,93.03,0.25,2024-05-25
1246,412,Drill,65.89,0.25,2024-05-23
1247,413,Practical,63.7,0.25,2025-03-19
1248,413,Practical,71.43,0.25,2025-03-25
1249,413,Practical,66.63,0.25,2025-03-06
1250,414,Final,98.41,0.25,2025-02-17
1251,414,Practical,63.17,0.25,2025-02-08
1252,414,Midterm,97.07,0.25,2025-03-02
1253,415,Drill,80.71,0.25,2025-03-02
1254,415,Drill,84.02,0.25,2025-03-22
1255,415,Practical,60.37,0.25,2025-03-08
1256,415,Drill,78.01,0.25,2025-03-26
1257,416,Drill,81.79,0.25,2025-03-20
1258,416,Final,78.95,0.25,2025-04-12
1259,416,Midterm,84.17,0.25,2025-03-09
1260,417,Midterm,79.04,0.25,2025-03-30
1261,417,Midterm,71.19,0.25,2025-03-18
1262,417,Final,91.65,0.25,2025-02-24
1263,417,Midterm,84.78,0.25,2025-03-26
1264,418,Midterm,61.49,0.25,2024-04-14
1265,418,Final,85.15,0.25,2024-04-21
1266,418,Midterm,72.5,0.25,2024-05-11
1267,418,Practical,75.35,0.25,2024-04-09
1268,419,Drill,96.56,0.25,2024-05-15
1269,419,Practical,77.41,0.25,2024-05-18
1270,420,Midterm,79.09,0.25,2024-05-09
1271,420,Final,61.5,0.25,2024-06-04
1272,421,Final,60.28,0.25,2024-05-17
1273,421,Final,97.01,0.25,2024-04-26
1274,422,Final,60.25,0.25,2024-05-20
1275,422,Final,83.03,0.25,2024-06-27
1276,422,Midterm,81.44,0.25,2024-06-01
1277,422,Final,94.62,0.25,2024-06-03
1278,423,Midterm,72.8,0.25,2024-05-03
1279,423,Final,68.24,0.25,2024-05-25
1280,423,Practical,84.82,0.25,2024-05-03
1281,423,Final,86.12,0.25,2024-05-14
1282,424,Drill,68.29,0.25,2024-04-12
1283,424,Midterm,84.97,0.25,2024-04-15
1284,425,Drill,65.79,0.25,2025-12-22
1285,425,Practical,78.18,0.25,2025-12-07
1286,425,Practical,91.44,0.25,2025-11-28
1287,425,Practical,94.27,0.25,2025-12-17
1288,426,Practical,99.86,0.25,2025-12-24
1289,426,Practical,74.6,0.25,2025-11-26
1290,426,Drill,82.01,0.25,2025-12-24
1291,426,Midterm,68.0,0.25,2025-12-29
1292,427,Final,78.94,0.25,2025-11-13
1293,427,Drill,66.56,0.25,2025-11-03
1294,427,Final,88.32,0.25,2025-11-08
1295,428,Final,62.83,0.25,2025-11-20
1296,428,Final,93.44,0.25,2025-12-04
1297,428,Midterm,74.28,0.25,2025-12-28
1298,428,Drill,77.05,0.25,2025-11-22
1299,429,Practical,99.23,0.25,2024-04-22
1300,429,Midterm,65.44,0.25,2024-04-24
1301,430,Drill,91.52,0.25,2024-03-17
1302,430,Final,89.14,0.25,2024-04-26
1303,430,Final,94.25,0.25,2024-04-21
1304,431,Drill,67.05,0.25,2024-04-15
1305,431,Practical,84.19,0.25,2024-04-03
1306,431,Midterm,71.95,0.25,2024-04-29
1307,432,Practical,72.03,0.25,2024-04-15
1308,432,Final,91.41,0.25,2024-04-10
1309,433,Midterm,79.09,0.25,2024-05-02
1310,433,Drill,82.4,0.25,2024-05-13
1311,434,Midterm,63.17,0.25,2024-05-14
1312,434,Final,74.24,0.25,2024-04-13
1313,435,Final,82.07,0.25,2024-03-23
1314,435,Final,68.91,0.25,2024-03-10
1315,435,Practical,63.28,0.25,2024-03-10
1316,436,Midterm,96.01,0.25,2024-04-18
1317,436,Drill,73.3,0.25,2024-04-24
1318,437,Midterm,78.89,0.25,2025-08-20
1319,437,Drill,64.25,0.25,2025-08-07
1320,437,Drill,92.97,0.25,2025-08-16
1321,437,Drill,92.73,0.25,2025-08-22
1322,438,Practical,61.91,0.25,2025-07-17
1323,438,Drill,72.94,0.25,2025-07-18
1324,438,Practical,83.52,0.25,2025-07-30
1325,439,Midterm,69.6,0.25,2025-09-08
1326,439,Midterm,78.61,0.25,2025-09-11
1327,439,Midterm,89.61,0.25,2025-08-25
1328,439,Practical,92.24,0.25,2025-09-15
1329,440,Midterm,75.15,0.25,2024-10-20
1330,440,Final,63.82,0.25,2024-09-12
1331,440,Drill,94.71,0.25,2024-10-13
1332,440,Midterm,67.84,0.25,2024-09-26
1333,441,Drill,78.59,0.25,2024-10-15
1334,441,Midterm,77.66,0.25,2024-10-29
1335,441,Practical,77.88,0.25,2024-10-06
1336,442,Drill,70.88,0.25,2024-10-23
1337,442,Drill,84.65,0.25,2024-09-29
1338,442,Practical,69.21,0.25,2024-10-23
1339,442,Midterm,74.82,0.25,2024-11-08
1340,443,Midterm,66.55,0.25,2024-10-28
1341,443,Final,84.73,0.25,2024-10-21
1342,443,Final,99.45,0.25,2024-11-08
1343,444,Drill,86.6,0.25,2024-11-12
1344,444,Drill,85.8,0.25,2024-11-12
1345,445,Drill,76.33,0.25,2026-01-01
1346,445,Drill,62.18,0.25,2025-12-18
1347,446,Midterm,71.97,0.25,2025-12-12
1348,446,Drill,75.71,0.25,2025-11-27
1349,446,Practical,91.48,0.25,2025-11-30
1350,446,Final,65.33,0.25,2025-12-26
1351,447,Midterm,61.56,0.25,2026-01-18
1352,447,Drill,95.22,0.25,2026-01-25
1353,447,Final,67.89,0.25,2026-01-14
1354,447,Drill,72.27,0.25,2026-01-17
1355,448,Practical,84.06,0.25,2024-06-22
1356,448,Midterm,75.64,0.25,2024-06-29
1357,449,Final,63.19,0.25,2024-07-07
1358,449,Midterm,83.62,0.25,2024-06-21
1359,450,Drill,88.5,0.25,2024-06-23
1360,450,Final,66.02,0.25,2024-07-10
1361,451,Midterm,88.53,0.25,2024-08-09
1362,451,Midterm,64.98,0.25,2024-08-12
1363,452,Practical,92.3,0.25,2025-03-17
1364,452,Midterm,90.97,0.25,2025-02-28
1365,452,Drill,96.07,0.25,2025-03-07
1366,452,Midterm,62.48,0.25,2025-03-02
1367,453,Final,69.44,0.25,2025-04-13
1368,453,Final,81.69,0.25,2025-04-17
1369,453,Drill,89.57,0.25,2025-04-27
1370,454,Drill,76.38,0.25,2025-04-16
1371,454,Drill,83.67,0.25,2025-04-18
1372,455,Final,95.44,0.25,2025-04-07
1373,455,Drill,79.0,0.25,2025-04-26
1374,456,Practical,91.42,0.25,2025-02-22
1375,456,Drill,70.92,0.25,2025-03-27
1376,456,Final,62.85,0.25,2025-03-29
1377,456,Practical,87.18,0.25,2025-03-06
1378,457,Final,82.74,0.25,2025-06-28
1379,457,Practical,91.52,0.25,2025-06-13
1380,457,Final,70.56,0.25,2025-06-14
1381,458,Final,97.68,0.25,2025-06-30
1382,458,Drill,98.96,0.25,2025-06-16
1383,458,Drill,89.82,0.25,2025-06-20
1384,458,Midterm,78.04,0.25,2025-06-22
1385,459,Midterm,68.18,0.25,2025-06-09
1386,459,Drill,61.52,0.25,2025-06-02
1387,459,Midterm,89.07,0.25,2025-05-14
1388,460,Drill,92.45,0.25,2025-07-15
1389,460,Midterm,95.78,0.25,2025-06-16
1390,460,Final,60.86,0.25,2025-07-05
1391,460,Practical,93.81,0.25,2025-06-25
1392,461,Midterm,81.31,0.25,2024-08-23
1393,461,Drill,70.84,0.25,2024-08-25
1394,462,Midterm,73.71,0.25,2024-08-18
1395,462,Practical,83.5,0.25,2024-09-09
1396,463,Midterm,91.03,0.25,2024-09-19
1397,463,Drill,67.92,0.25,2024-08-19
1398,464,Midterm,97.03,0.25,2024-09-24
1399,464,Practical,75.67,0.25,2024-09-26
1400,464,Final,72.04,0.25,2024-09-17
1401,465,Midterm,90.87,0.25,2024-08-25
1402,465,Practical,86.63,0.25,2024-09-26
1403,465,Practical,77.07,0.25,2024-08-28
1404,465,Practical,60.53,0.25,2024-09-09
1405,466,Final,88.71,0.25,2024-08-11
1406,466,Midterm,71.62,0.25,2024-07-21
1407,467,Midterm,89.5,0.25,2025-03-09
1408,467,Midterm,79.26,0.25,2025-02-09
1409,467,Drill,89.79,0.25,2025-03-04
1410,468,Midterm,90.84,0.25,2025-01-19
1411,468,Drill,89.21,0.25,2025-02-10
1412,468,Drill,63.84,0.25,2025-01-27
1413,468,Practical,72.01,0.25,2025-02-20
1414,469,Drill,93.29,0.25,2024-12-28
1415,469,Midterm,68.41,0.25,2025-01-04
1416,469,Midterm,96.88,0.25,2025-01-05
1417,470,Practical,96.85,0.25,2025-09-13
1418,470,Practical,62.09,0.25,2025-08-31
1419,471,Practical,62.81,0.25,2025-09-10
1420,471,Final,81.55,0.25,2025-09-16
1421,471,Drill,91.82,0.25,2025-10-16
1422,471,Midterm,69.7,0.25,2025-10-21
1423,472,Final,74.08,0.25,2025-10-16
1424,472,Midterm,60.16,0.25,2025-10-15
1425,472,Final,80.88,0.25,2025-09-20
1426,472,Final,69.98,0.25,2025-09-23
1427,473,Final,89.04,0.25,2025-09-28
1428,473,Midterm,64.01,0.25,2025-09-18
1429,474,Drill,88.22,0.25,2025-11-23
1430,474,Final,81.28,0.25,2025-10-21
1431,474,Final,91.46,0.25,2025-10-31
1432,474,Midterm,91.8,0.25,2025-11-04
1433,475,Final,63.54,0.25,2025-12-09
1434,475,Midterm,72.97,0.25,2025-11-17
1435,475,Drill,96.32,0.25,2025-12-01
1436,475,Final,73.29,0.25,2025-12-08
1437,476,Final,87.9,0.25,2025-11-28
1438,476,Drill,67.89,0.25,2025-11-30
1439,476,Midterm,77.42,0.25,2025-10-22
1440,477,Final,73.9,0.25,2024-10-23
1441,477,Drill,70.14,0.25,2024-11-18
1442,477,Final,63.26,0.25,2024-11-08
1443,478,Drill,71.61,0.25,2024-11-05
1444,478,Midterm,87.44,0.25,2024-11-07
1445,478,Final,61.96,0.25,2024-11-19
1446,479,Drill,69.15,0.25,2024-09-21
1447,479,Drill,96.81,0.25,2024-10-02
1448,479,Final,96.11,0.25,2024-09-15
1449,479,Final,89.28,0.25,2024-09-15
1450,480,Midterm,88.68,0.25,2024-11-22
1451,480,Drill,88.93,0.25,2024-11-25
1452,481,Practical,74.2,0.25,2024-12-20
1453,481,Final,61.18,0.25,2025-01-10
1454,482,Drill,62.75,0.25,2024-12-06
1455,482,Drill,85.36,0.25,2024-11-20
1456,482,Drill,77.14,0.25,2024-12-21
1457,483,Drill,69.59,0.25,2024-12-23
1458,483,Practical,67.34,0.25,2024-11-19
1459,483,Drill,96.12,0.25,2024-12-04
1460,484,Practical,94.96,0.25,2025-10-03
1461,484,Practical,95.78,0.25,2025-09-26
1462,485,Practical,64.58,0.25,2025-11-02
1463,485,Midterm,86.88,0.25,2025-10-10
1464,485,Final,82.52,0.25,2025-10-27
1465,486,Practical,84.29,0.25,2025-10-08
1466,486,Midterm,86.13,0.25,2025-10-03
1467,486,Drill,66.26,0.25,2025-09-25
1468,486,Drill,86.64,0.25,2025-10-23
1469,487,Final,92.33,0.25,2025-10-12
1470,487,Practical,85.86,0.25,2025-10-13
1471,487,Practical,67.14,0.25,2025-10-10
1472,487,Drill,99.55,0.25,2025-11-10
1473,488,Midterm,83.5,0.25,2025-09-25
1474,488,Practical,69.08,0.25,2025-11-06
1475,488,Midterm,88.23,0.25,2025-10-26
1476,489,Drill,68.4,0.25,2026-01-19
1477,489,Drill,94.9,0.25,2025-12-28
1478,489,Midterm,73.13,0.25,2026-01-17
1479,490,Final,85.29,0.25,2025-12-12
1480,490,Midterm,84.14,0.25,2025-12-02
1481,491,Drill,97.11,0.25,2025-12-30
1482,491,Practical,94.24,0.25,2025-11-19
1483,491,Practical,92.4,0.25,2025-12-26
1484,492,Practical,65.64,0.25,2025-12-07
1485,492,Final,88.59,0.25,2025-11-24
1486,492,Midterm,96.95,0.25,2025-12-31
1487,493,Midterm,89.64,0.25,2026-01-11
1488,493,Final,77.54,0.25,2026-01-09
1489,494,Drill,69.3,0.25,2026-01-21
1490,494,Final,81.75,0.25,2026-02-15
1491,494,Final,99.31,0.25,2026-02-09
1492,495,Practical,99.01,0.25,2026-01-10
1493,495,Final,65.75,0.25,2026-01-06
1494,495,Midterm,68.77,0.25,2025-12-28
1495,496,Midterm,69.06,0.25,2024-05-10
1496,496,Practical,92.54,0.25,2024-05-28
1497,497,Final,80.36,0.25,2024-04-04
1498,497,Practical,68.26,0.25,2024-05-09
1499,498,Final,82.31,0.25,2024-04-28
1500,498,Midterm,93.99,0.25,2024-04-27
1501,499,Drill,93.19,0.25,2025-02-28
1502,499,Practical,69.95,0.25,2025-01-27
1503,499,Midterm,71.53,0.25,2025-01-25
1504,499,Final,65.97,0.25,2025-01-22
1505,500,Final,68.86,0.25,2024-12-27
1506,500,Midterm,71.97,0.25,2025-01-08
1507,500,Final,89.46,0.25,2024-12-13
1508,500,Final,84.39,0.25,2024-12-11
1509,501,Drill,61.26,0.25,2025-01-13
1510,501,Midterm,86.02,0.25,2025-02-04
1511,501,Practical,68.1,0.25,2025-01-02
1512,502,Practical,81.53,0.25,2024-12-22
1513,502,Practical,79.6,0.25,2025-01-30
1514,502,Midterm,80.13,0.25,2024-12-28
1515,502,Final,79.01,0.25,2025-01-24
1516,503,Midterm,77.83,0.25,2025-01-14
1517,503,Final,60.07,0.25,2024-12-29
1518,504,Final,66.98,0.25,2025-01-20
1519,504,Drill,96.46,0.25,2025-01-12
1520,505,Final,62.61,0.25,2024-08-22
1521,505,Final,92.77,0.25,2024-09-17
1522,506,Final,94.88,0.25,2024-10-20
1523,506,Midterm,85.92,0.25,2024-10-19
1524,507,Final,97.31,0.25,2024-10-25
1525,507,Practical,91.4,0.25,2024-10-20
1526,508,Drill,71.66,0.25,2024-09-01
1527,508,Practical,68.87,0.25,2024-09-25
1528,509,Practical,64.01,0.25,2024-09-30
1529,509,Practical,60.19,0.25,2024-09-17
1530,509,Final,94.3,0.25,2024-09-11
1531,510,Drill,64.17,0.25,2024-10-01
1532,510,Midterm,60.65,0.25,2024-10-29
1533,510,Final,84.16,0.25,2024-10-23
1534,511,Practical,93.44,0.25,2025-07-19
1535,511,Practical,83.59,0.25,2025-07-26
1536,511,Practical,82.21,0.25,2025-07-25
1537,511,Practical,93.6,0.25,2025-06-17
1538,512,Midterm,91.22,0.25,2025-06-18
1539,512,Final,66.18,0.25,2025-06-01
1540,513,Midterm,76.83,0.25,2025-07-19
1541,513,Practical,78.76,0.25,2025-07-04
1542,513,Practical,88.58,0.25,2025-06-08
1543,514,Drill,80.28,0.25,2025-12-12
1544,514,Final,87.24,0.25,2025-11-22
1545,514,Midterm,97.19,0.25,2025-12-06
1546,515,Final,99.19,0.25,2025-11-06
1547,515,Drill,65.33,0.25,2025-11-18
1548,516,Practical,85.54,0.25,2025-11-10
1549,516,Practical,60.61,0.25,2025-11-07
1550,516,Final,66.51,0.25,2025-12-14
1551,517,Midterm,77.19,0.25,2025-10-28
1552,517,Practical,97.54,0.25,2025-11-10
1553,518,Practical,88.37,0.25,2025-11-09
1554,518,Practical,62.07,0.25,2025-11-28
1555,518,Practical,72.26,0.25,2025-10-25
1556,519,Practical,73.85,0.25,2025-10-24
1557,519,Midterm,84.44,0.25,2025-11-23
1558,520,Practical,93.95,0.25,2025-04-18
1559,520,Drill,61.21,0.25,2025-04-09
1560,520,Drill,70.45,0.25,2025-03-12
1561,521,Final,61.79,0.25,2025-04-18
1562,521,Final,89.12,0.25,2025-04-19
1563,522,Midterm,61.9,0.25,2025-04-02
1564,522,Drill,86.31,0.25,2025-05-03
1565,522,Practical,67.15,0.25,2025-03-27
1566,523,Drill,66.69,0.25,2025-04-19
1567,523,Midterm,93.38,0.25,2025-04-13
1568,523,Drill,79.39,0.25,2025-04-09
1569,523,Final,83.64,0.25,2025-04-17
1570,524,Drill,99.82,0.25,2025-03-17
1571,524,Drill,83.0,0.25,2025-04-04
1572,525,Midterm,63.53,0.25,2025-03-31
1573,525,Drill,64.26,0.25,2025-05-10
1574,526,Drill,73.44,0.25,2025-10-09
1575,526,Midterm,91.26,0.25,2025-10-04
1576,527,Practical,71.83,0.25,2025-10-30
1577,527,Practical,77.66,0.25,2025-10-12
1578,528,Midterm,88.31,0.25,2025-10-11
1579,528,Final,76.64,0.25,2025-11-23
1580,528,Final,85.28,0.25,2025-10-30
1581,528,Practical,74.11,0.25,2025-11-20
1582,529,Practical,69.01,0.25,2025-09-12
1583,529,Drill,86.04,0.25,2025-10-18
1584,530,Midterm,93.73,0.25,2025-09-02
1585,530,Drill,84.02,0.25,2025-09-06
1586,530,Drill,85.84,0.25,2025-09-12
1587,530,Midterm,83.52,0.25,2025-09-08
1588,531,Practical,63.9,0.25,2024-05-13
1589,531,Drill,98.83,0.25,2024-06-08
1590,532,Final,86.0,0.25,2024-07-27
1591,532,Practical,68.05,0.25,2024-07-10
1592,532,Practical,97.86,0.25,2024-07-17
1593,533,Practical,77.23,0.25,2024-06-26
1594,533,Drill,71.81,0.25,2024-06-05
1595,533,Final,80.26,0.25,2024-06-16
1596,533,Final,90.05,0.25,2024-06-15
1597,534,Drill,95.72,0.25,2024-07-14
1598,534,Midterm,98.99,0.25,2024-06-02
1599,534,Final,79.01,0.25,2024-07-08
1600,534,Midterm,79.47,0.25,2024-06-19
1601,535,Final,81.88,0.25,2024-07-18
1602,535,Practical,60.72,0.25,2024-07-09
1603,535,Final,71.49,0.25,2024-06-15
1604,535,Midterm,90.89,0.25,2024-07-20
1605,536,Final,63.2,0.25,2024-06-06
1606,536,Drill,86.69,0.25,2024-07-11
1607,536,Midterm,68.13,0.25,2024-06-29
1608,536,Midterm,71.64,0.25,2024-07-16
1609,537,Drill,73.52,0.25,2026-01-08
1610,537,Midterm,64.55,0.25,2025-12-15
1611,538,Drill,91.48,0.25,2026-01-21
1612,538,Drill,73.18,0.25,2026-01-25
1613,539,Midterm,71.1,0.25,2026-01-27
1614,539,Final,66.0,0.25,2026-02-13
1615,540,Drill,89.05,0.25,2026-02-12
1616,540,Drill,63.73,0.25,2026-01-30
1617,540,Final,74.85,0.25,2026-02-05
1618,541,Midterm,90.28,0.25,2026-01-22
1619,541,Final,78.06,0.25,2026-01-29
1620,541,Drill,93.61,0.25,2025-12-24
1621,541,Practical,88.45,0.25,2026-01-06
1622,542,Midterm,94.81,0.25,2026-01-05
1623,542,Drill,78.06,0.25,2025-12-13
1624,542,Midterm,88.68,0.25,2025-12-26
1625,543,Drill,88.8,0.25,2024-10-04
1626,543,Drill,80.27,0.25,2024-09-27
1627,543,Final,75.88,0.25,2024-09-29
1628,543,Practical,65.48,0.25,2024-09-25
1629,544,Final,80.41,0.25,2024-09-22
1630,544,Practical,86.91,0.25,2024-09-15
1631,545,Drill,93.35,0.25,2024-10-09
1632,545,Midterm,89.43,0.25,2024-11-07
1633,545,Final,85.82,0.25,2024-10-30
1634,545,Practical,81.44,0.25,2024-10-24
1635,546,Final,73.0,0.25,2024-05-08
1636,546,Final,82.94,0.25,2024-05-12
1637,546,Practical,84.88,0.25,2024-04-20
1638,547,Drill,98.39,0.25,2024-04-17
1639,547,Midterm,77.28,0.25,2024-04-26
1640,547,Final,95.05,0.25,2024-04-20
1641,548,Drill,87.38,0.25,2024-05-30
1642,548,Final,98.01,0.25,2024-05-31
1643,549,Drill,97.21,0.25,2024-05-08
1644,549,Practical,78.34,0.25,2024-06-03
1645,550,Final,76.87,0.25,2025-11-17
1646,550,Final,88.82,0.25,2025-10-22
1647,550,Midterm,80.32,0.25,2025-10-22
1648,551,Midterm,78.61,0.25,2025-10-22
1649,551,Midterm,92.88,0.25,2025-11-18
1650,552,Midterm,99.93,0.25,2025-11-21
1651,552,Final,73.61,0.25,2025-11-06
1652,552,Drill,69.29,0.25,2025-10-13
1653,552,Midterm,64.44,0.25,2025-10-26
1654,553,Practical,95.64,0.25,2025-10-16
1655,553,Final,99.98,0.25,2025-10-31
1656,553,Drill,98.57,0.25,2025-11-08
1657,554,Final,88.6,0.25,2025-07-07
1658,554,Final,79.65,0.25,2025-06-09
1659,555,Drill,83.04,0.25,2025-07-20
1660,555,Final,67.11,0.25,2025-07-03
1661,555,Final,67.95,0.25,2025-07-06
1662,556,Midterm,90.91,0.25,2025-06-11
1663,556,Drill,70.3,0.25,2025-06-18
1664,556,Practical,87.07,0.25,2025-06-20
1665,557,Practical,87.12,0.25,2025-07-03
1666,557,Drill,73.76,0.25,2025-07-03
1667,557,Practical,70.97,0.25,2025-07-03
1668,558,Drill,79.34,0.25,2025-07-08
1669,558,Drill,95.3,0.25,2025-07-12
1670,559,Final,79.83,0.25,2025-08-07
1671,559,Practical,81.35,0.25,2025-07-25
1672,559,Drill,82.39,0.25,2025-07-02
1673,559,Practical,78.73,0.25,2025-07-01
1674,560,Midterm,98.74,0.25,2025-02-13
1675,560,Practical,82.86,0.25,2025-01-31
1676,560,Practical,71.51,0.25,2025-02-06
1677,561,Drill,87.08,0.25,2025-04-09
1678,561,Midterm,65.23,0.25,2025-04-05
1679,561,Midterm,97.27,0.25,2025-04-10
1680,561,Practical,93.27,0.25,2025-03-28
1681,562,Midterm,70.15,0.25,2025-02-21
1682,562,Midterm,99.58,0.25,2025-03-29
1683,563,Practical,82.83,0.25,2025-02-16
1684,563,Drill,85.46,0.25,2025-03-04
1685,563,Midterm,99.65,0.25,2025-02-09
1686,564,Final,77.99,0.25,2025-01-03
1687,564,Drill,84.17,0.25,2025-01-10
1688,564,Practical,99.73,0.25,2025-02-16
1689,565,Midterm,88.16,0.25,2025-03-08
1690,565,Final,89.78,0.25,2025-02-15
1691,565,Drill,96.78,0.25,2025-03-11
1692,565,Final,96.82,0.25,2025-02-13
1693,566,Practical,83.47,0.25,2025-06-26
1694,566,Final,92.47,0.25,2025-06-21
1695,567,Practical,80.86,0.25,2025-08-16
1696,567,Drill,89.81,0.25,2025-07-14
1697,568,Final,65.71,0.25,2025-08-03
1698,568,Final,66.67,0.25,2025-07-18
1699,569,Midterm,99.5,0.25,2025-06-17
1700,569,Midterm,61.38,0.25,2025-06-20
1701,569,Midterm,67.73,0.25,2025-07-16
1702,569,Practical,90.91,0.25,2025-07-31
1703,570,Midterm,93.67,0.25,2025-08-30
1704,570,Drill,76.4,0.25,2025-09-08
1705,571,Practical,92.23,0.25,2024-05-04
1706,571,Midterm,93.06,0.25,2024-04-22
1707,572,Midterm,80.38,0.25,2024-05-28
1708,572,Practical,89.58,0.25,2024-05-27
1709,573,Midterm,66.09,0.25,2024-04-23
1710,573,Final,79.04,0.25,2024-03-28
1711,573,Final,78.46,0.25,2024-04-22
1712,574,Practical,86.64,0.25,2025-05-17
1713,574,Final,95.5,0.25,2025-04-26
1714,575,Midterm,66.24,0.25,2025-05-23
1715,575,Practical,88.63,0.25,2025-05-12
1716,575,Final,61.17,0.25,2025-05-17
1717,576,Drill,84.9,0.25,2025-06-20
1718,576,Midterm,71.52,0.25,2025-06-07
1719,576,Drill,73.32,0.25,2025-05-22
1720,576,Practical,64.49,0.25,2025-06-07
1721,577,Midterm,76.91,0.25,2024-07-12
1722,577,Practical,64.13,0.25,2024-07-18
1723,578,Final,63.95,0.25,2024-07-13
1724,578,Final,80.32,0.25,2024-07-21
1725,578,Drill,76.77,0.25,2024-08-22
1726,579,Drill,87.94,0.25,2024-07-14
1727,579,Practical,83.53,0.25,2024-07-04
1728,579,Drill,66.41,0.25,2024-07-27
1729,580,Drill,81.54,0.25,2025-04-16
1730,580,Final,81.63,0.25,2025-03-26
1731,580,Final,78.91,0.25,2025-03-28
1732,581,Practical,78.43,0.25,2025-03-29
1733,581,Drill,82.44,0.25,2025-03-31
1734,581,Drill,69.84,0.25,2025-03-21
1735,581,Final,78.53,0.25,2025-03-22
1736,582,Final,68.64,0.25,2025-03-25
1737,582,Midterm,93.95,0.25,2025-03-09
1738,582,Midterm,69.75,0.25,2025-02-13
1739,582,Final,93.36,0.25,2025-03-08
1740,583,Practical,65.18,0.25,2024-06-28
1741,583,Final,89.15,0.25,2024-07-09
1742,584,Final,85.28,0.25,2024-05-29
1743,584,Drill,86.19,0.25,2024-06-04
1744,584,Practical,77.51,0.25,2024-05-20
1745,584,Drill,93.89,0.25,2024-06-08
1746,585,Final,88.91,0.25,2024-05-17
1747,585,Drill,68.07,0.25,2024-06-11
1748,585,Midterm,92.42,0.25,2024-05-22
1749,585,Practical,60.02,0.25,2024-06-14
1750,586,Midterm,92.16,0.25,2024-06-12
1751,586,Midterm,81.2,0.25,2024-06-30
1752,586,Final,84.79,0.25,2024-06-12
1753,587,Final,80.56,0.25,2025-05-25
1754,587,Drill,83.45,0.25,2025-06-23
1755,587,Drill,74.79,0.25,2025-06-29
1756,588,Drill,67.2,0.25,2025-06-07
1757,588,Midterm,95.29,0.25,2025-05-26
1758,588,Practical,70.6,0.25,2025-06-12
1759,589,Drill,84.53,0.25,2025-05-04
1760,589,Practical,68.77,0.25,2025-05-12
1761,590,Midterm,96.23,0.25,2025-07-06
1762,590,Practical,63.49,0.25,2025-08-10
1763,590,Practical,98.54,0.25,2025-08-17
1764,590,Final,76.15,0.25,2025-07-31
1765,591,Drill,85.1,0.25,2025-07-23
1766,591,Drill,74.77,0.25,2025-07-12
1767,591,Practical,60.26,0.25,2025-07-10
1768,592,Final,88.08,0.25,2025-07-27
1769,592,Drill,81.54,0.25,2025-07-10
1770,592,Final,76.43,0.25,2025-07-07
1771,593,Drill,84.31,0.25,2025-07-27
1772,593,Final,65.23,0.25,2025-08-07
1773,594,Final,79.74,0.25,2025-07-08
1774,594,Drill,71.21,0.25,2025-07-19
1775,594,Drill,95.88,0.25,2025-08-13
1776,594,Practical,71.18,0.25,2025-07-17
1777,595,Final,82.07,0.25,2025-05-20
1778,595,Midterm,64.83,0.25,2025-06-17
1779,595,Midterm,67.79,0.25,2025-06-21
1780,595,Practical,87.04,0.25,2025-05-30
1781,596,Drill,70.7,0.25,2025-03-02
1782,596,Practical,82.99,0.25,2025-03-17
1783,596,Midterm,88.64,0.25,2025-03-17
1784,597,Drill,60.81,0.25,2025-02-18
1785,597,Drill,73.17,0.25,2025-02-26
